Ad_Reference_ID,ad_category,ad_device,ad_location,ad_type,cost_per_click,ad_video_length,total_clicks,total_impressions,ctr,avg_watch_duration,total_ad_spend,total_revenue,roas,total_conversions,conversion_rate,overall_conversion_rate,avg_user_age,unique_users,avg_watch_ratio,avg_ded_score,category_age_affinity,platforms_used,devices_used,platform_avg_roas,platform_total_spend,platform_total_revenue,active_time_slots,best_day,avg_hour,ingestion_date,ingestion_timestamp,engagement_efficiency,profit_margin,cost_per_conversion,high_performance,cost_efficiency_score,engagement_score,audience_alignment_score,ad_age_days,ad_lifecycle_stage,location_type,season,processing_date,export_timestamp,export_version,environment
AD_0326,Travel,All-Devices,Uttar Pradesh,Text,0.2,0.0,3,132,0.0303,0.0,0.6,0.0,0.0,0,0.0214,0.0214,21.0,132,0.0,0.17,0.0493,other,All-Devices,0.0,0.6,0.0,Morning,5,13.6,2026-11-23,2026-11-23,0.76,-1.0,0.0,0,0.0,0.152,0.0493,93,Declining,Rural,Summer,2026-11-23,2026-08-03T15:45:00,v2.0,Demo
AD_0327,Travel,All-Devices,Karnataka,Image,0.68,0.0,14,1172,0.0126,0.0,9.52,0.0,0.0,0,0.006,0.006,37.0,1172,0.0,0.06,0.0341,google,All-Devices,0.0,9.52,0.0,Night,2,13.3,2026-11-24,2026-11-24,0.09,-1.0,0.0,0,0.0,0.063,0.0341,44,Declining,Rural,Fall,2026-11-24,2026-08-03T15:45:00,v2.0,Demo
AD_0328,Travel,Mobile,Delhi,Carousel,1.41,0.0,1,198,0.0059,0.0,1.41,0.0,0.0,0,0.0124,0.0124,27.0,198,0.0,0.15,0.0644,google,Mobile,0.0,1.41,0.0,Evening,1,7.1,2026-11-25,2026-11-25,0.02,-1.0,0.0,0,0.0,0.03,0.0644,112,Declining,Urban,Spring,2026-11-25,2026-08-03T15:45:00,v2.0,Demo
AD_0329,Travel,Desktop,Maharashtra,Text,0.32,0.0,38,1402,0.0272,0.0,12.16,0.0,0.0,0,0.0148,0.0148,42.0,1402,0.0,0.17,0.0884,google,Desktop,0.0,12.16,0.0,Morning,6,18.5,2026-11-26,2026-11-26,0.43,-1.0,0.0,0,0.0,0.136,0.0884,15,Growing,Rural,Summer,2026-11-26,2026-08-03T15:45:00,v2.0,Demo
AD_0330,Travel,All-Devices,Karnataka,Video,1.15,33.2,10,1229,0.0082,12.9,11.5,0.0,0.0,0,0.03,0.03,45.0,1229,0.39,0.15,0.0999,other,All-Devices,0.0,11.5,0.0,Afternoon,3,12.0,2026-11-27,2026-11-27,0.21,-1.0,0.0,0,0.0,0.236,0.0999,93,Growing,Semi-Urban,Winter,2026-11-27,2026-08-03T15:45:00,v2.0,Demo
AD_0331,Travel,Mobile,Delhi,Text,1.47,0.0,3,239,0.0144,0.0,4.41,37.29,8.46,1,0.0054,0.0054,31.0,239,0.0,0.12,0.0647,other,Mobile,8.75,4.41,37.29,Night,6,14.6,2026-11-28,2026-11-28,0.05,0.8817,4.41,0,0.2268,0.072,0.0647,109,New,Rural,Spring,2026-11-28,2026-08-03T15:45:00,v2.0,Demo
AD_0332,Gaming,Mobile,Delhi,Video,0.22,10.7,4,932,0.0051,7.9,0.88,104.68,118.95,1,0.0193,0.0193,37.0,932,0.74,0.19,0.0464,other,Mobile,126.84,0.88,104.68,Afternoon,5,16.5,2026-11-29,2026-11-29,1.8,0.9916,0.88,0,1.1364,0.396,0.0464,107,New,Rural,Summer,2026-11-29,2026-08-03T15:45:00,v2.0,Demo
AD_0333,Health,Desktop,Tamil Nadu,Image,1.07,0.0,7,312,0.0255,0.0,7.49,0.0,0.0,0,0.0373,0.0373,30.0,312,0.0,0.09,0.0303,other,Desktop,0.0,7.49,0.0,Night,2,16.8,2026-11-30,2026-11-30,0.12,-1.0,0.0,0,0.0,0.128,0.0303,49,Declining,Rural,Spring,2026-11-30,2026-08-03T15:45:00,v2.0,Demo
AD_0334,Travel,Tablet,Maharashtra,Video,0.78,10.6,11,1153,0.01,3.9,8.58,0.0,0.0,0,0.0089,0.0089,34.0,1153,0.37,0.05,0.0331,instagram,Tablet,0.0,8.58,0.0,Night,7,20.4,2026-12-01,2026-12-01,0.3,-1.0,0.0,0,0.0,0.235,0.0331,21,Growing,Rural,Winter,2026-12-01,2026-08-03T15:45:00,v2.0,Demo
AD_0335,Health,All-Devices,Delhi,Text,0.93,0.0,11,449,0.0247,0.0,10.23,0.0,0.0,0,0.0231,0.0231,25.0,449,0.0,0.11,0.0532,instagram,All-Devices,0.0,10.23,0.0,Night,1,14.4,2026-12-02,2026-12-02,0.13,-1.0,0.0,0,0.0,0.124,0.0532,15,Declining,Semi-Urban,Fall,2026-12-02,2026-08-03T15:45:00,v2.0,Demo
AD_0336,Health,Desktop,Karnataka,Text,0.27,0.0,28,813,0.0348,0.0,7.56,35.92,4.75,1,0.0325,0.0325,55.0,813,0.0,0.05,0.0431,facebook,Desktop,4.57,7.56,35.92,Morning,7,12.6,2026-12-03,2026-12-03,0.64,0.7895,7.56,1,0.1323,0.174,0.0431,14,Declining,Urban,Fall,2026-12-03,2026-08-03T15:45:00,v2.0,Demo
AD_0337,Fashion,All-Devices,Tamil Nadu,Text,0.21,0.0,4,658,0.0072,0.0,0.84,0.0,0.0,0,0.038,0.038,18.0,658,0.0,0.19,0.0922,other,All-Devices,0.0,0.84,0.0,Morning,3,20.4,2026-12-04,2026-12-04,0.17,-1.0,0.0,0,0.0,0.036,0.0922,42,New,Semi-Urban,Summer,2026-12-04,2026-08-03T15:45:00,v2.0,Demo
AD_0338,Gaming,Mobile,Maharashtra,Image,1.05,0.0,9,1333,0.0073,0.0,9.45,0.0,0.0,0,0.0311,0.0311,55.0,1333,0.0,0.08,0.0431,instagram,Mobile,0.0,9.45,0.0,Morning,6,16.0,2026-12-05,2026-12-05,0.03,-1.0,0.0,0,0.0,0.036,0.0431,108,Mature,Semi-Urban,Fall,2026-12-05,2026-08-03T15:45:00,v2.0,Demo
AD_0339,Travel,Mobile,Uttar Pradesh,Image,1.26,0.0,12,834,0.0152,0.0,15.12,0.0,0.0,0,0.0302,0.0302,42.0,834,0.0,0.17,0.0436,google,Mobile,0.0,15.12,0.0,Night,3,11.2,2026-12-06,2026-12-06,0.06,-1.0,0.0,0,0.0,0.076,0.0436,80,Declining,Urban,Summer,2026-12-06,2026-08-03T15:45:00,v2.0,Demo
AD_0340,Electronics,Tablet,Karnataka,Carousel,1.21,0.0,4,150,0.031,0.0,4.84,72.88,15.06,1,0.0339,0.0339,32.0,150,0.0,0.17,0.0445,other,Tablet,13.65,4.84,72.88,Night,5,8.8,2026-12-07,2026-12-07,0.13,0.9336,4.84,1,0.2066,0.155,0.0445,15,Mature,Rural,Spring,2026-12-07,2026-08-03T15:45:00,v2.0,Demo
AD_0341,Food,Mobile,Delhi,Text,0.88,0.0,16,1432,0.0115,0.0,14.08,58.65,4.17,1,0.0206,0.0206,48.0,1432,0.0,0.08,0.0853,facebook,Mobile,3.98,14.08,58.65,Afternoon,3,18.8,2026-12-08,2026-12-08,0.06,0.7599,14.08,0,0.071,0.057,0.0853,106,Mature,Urban,Summer,2026-12-08,2026-08-03T15:45:00,v2.0,Demo
AD_0342,Electronics,Mobile,Delhi,Video,0.28,32.8,22,1453,0.0158,19.0,6.16,0.0,0.0,0,0.0332,0.0332,39.0,1453,0.58,0.14,0.0686,facebook,Mobile,0.0,6.16,0.0,Evening,7,12.1,2026-12-09,2026-12-09,1.32,-1.0,0.0,0,0.0,0.369,0.0686,63,Growing,Urban,Summer,2026-12-09,2026-08-03T15:45:00,v2.0,Demo
AD_0343,Gaming,Desktop,Karnataka,Image,1.08,0.0,6,869,0.0071,0.0,6.48,0.0,0.0,0,0.0053,0.0053,39.0,869,0.0,0.06,0.0653,facebook,Desktop,0.0,6.48,0.0,Morning,2,16.2,2026-12-10,2026-12-10,0.03,-1.0,0.0,0,0.0,0.036,0.0653,68,Growing,Semi-Urban,Summer,2026-12-10,2026-08-03T15:45:00,v2.0,Demo
AD_0344,Food,All-Devices,Delhi,Text,0.48,0.0,36,1294,0.0279,0.0,17.28,83.31,4.82,1,0.0374,0.0374,23.0,1294,0.0,0.12,0.0401,google,All-Devices,5.2,17.28,83.31,Night,3,13.6,2026-12-11,2026-12-11,0.29,0.7926,17.28,1,0.0579,0.14,0.0401,27,Declining,Urban,Fall,2026-12-11,2026-08-03T15:45:00,v2.0,Demo
AD_0345,Gaming,All-Devices,Tamil Nadu,Text,1.38,0.0,14,869,0.0172,0.0,19.32,0.0,0.0,0,0.0205,0.0205,34.0,869,0.0,0.05,0.0836,instagram,All-Devices,0.0,19.32,0.0,Afternoon,4,9.8,2026-12-12,2026-12-12,0.06,-1.0,0.0,0,0.0,0.086,0.0836,87,New,Rural,Summer,2026-12-12,2026-08-03T15:45:00,v2.0,Demo
AD_0346,Health,Desktop,Maharashtra,Image,1.28,0.0,13,469,0.0278,0.0,16.64,0.0,0.0,0,0.0244,0.0244,28.0,469,0.0,0.19,0.0135,google,Desktop,0.0,16.64,0.0,Afternoon,2,15.4,2026-12-13,2026-12-13,0.11,-1.0,0.0,0,0.0,0.139,0.0135,93,New,Semi-Urban,Winter,2026-12-13,2026-08-03T15:45:00,v2.0,Demo
AD_0347,Food,Tablet,Tamil Nadu,Carousel,1.11,0.0,5,173,0.0321,0.0,5.55,0.0,0.0,0,0.0139,0.0139,19.0,173,0.0,0.2,0.0884,other,Tablet,0.0,5.55,0.0,Afternoon,6,7.8,2026-12-14,2026-12-14,0.14,-1.0,0.0,0,0.0,0.16,0.0884,105,Declining,Rural,Summer,2026-12-14,2026-08-03T15:45:00,v2.0,Demo
AD_0348,Health,All-Devices,Delhi,Image,1.43,0.0,5,471,0.012,0.0,7.15,0.0,0.0,0,0.031,0.031,33.0,471,0.0,0.08,0.0561,facebook,All-Devices,0.0,7.15,0.0,Morning,1,12.8,2026-12-15,2026-12-15,0.04,-1.0,0.0,0,0.0,0.06,0.0561,53,Declining,Semi-Urban,Spring,2026-12-15,2026-08-03T15:45:00,v2.0,Demo
AD_0349,Electronics,Mobile,Uttar Pradesh,Image,0.19,0.0,38,1304,0.0292,0.0,7.22,40.76,5.65,1,0.0077,0.0077,22.0,1304,0.0,0.08,0.0458,google,Mobile,5.67,7.22,40.76,Morning,1,14.7,2026-12-16,2026-12-16,0.77,0.8229,7.22,1,0.1385,0.146,0.0458,52,New,Rural,Winter,2026-12-16,2026-08-03T15:45:00,v2.0,Demo
AD_0350,Electronics,All-Devices,Maharashtra,Video,1.14,13.9,7,1136,0.0068,6.3,7.98,81.54,10.22,1,0.0355,0.0355,29.0,1136,0.45,0.16,0.0547,google,All-Devices,9.51,7.98,81.54,Evening,5,13.1,2026-12-17,2026-12-17,0.23,0.9021,7.98,0,0.1253,0.259,0.0547,63,Mature,Urban,Spring,2026-12-17,2026-08-03T15:45:00,v2.0,Demo
AD_0351,Food,Mobile,Maharashtra,Video,0.6,7.2,26,817,0.032,4.2,15.6,0.0,0.0,0,0.034,0.034,22.0,817,0.59,0.09,0.0701,instagram,Mobile,0.0,15.6,0.0,Afternoon,5,17.5,2026-12-18,2026-12-18,0.76,-1.0,0.0,0,0.0,0.455,0.0701,73,Declining,Urban,Spring,2026-12-18,2026-08-03T15:45:00,v2.0,Demo
AD_0352,Food,Tablet,Karnataka,Carousel,1.37,0.0,13,532,0.0245,0.0,17.81,0.0,0.0,0,0.0126,0.0126,22.0,532,0.0,0.18,0.0111,instagram,Tablet,0.0,17.81,0.0,Morning,4,18.6,2026-12-19,2026-12-19,0.09,-1.0,0.0,0,0.0,0.122,0.0111,53,Mature,Urban,Spring,2026-12-19,2026-08-03T15:45:00,v2.0,Demo
AD_0353,Travel,Desktop,Karnataka,Text,0.51,0.0,17,568,0.0312,0.0,8.67,68.33,7.88,1,0.0333,0.0333,26.0,568,0.0,0.14,0.0884,facebook,Desktop,8.25,8.67,68.33,Afternoon,6,17.8,2026-12-20,2026-12-20,0.31,0.8731,8.67,1,0.1153,0.156,0.0884,57,Declining,Rural,Winter,2026-12-20,2026-08-03T15:45:00,v2.0,Demo
AD_0354,Gaming,All-Devices,Uttar Pradesh,Image,1.13,0.0,1,204,0.005,0.0,1.13,119.52,105.77,1,0.0325,0.0325,60.0,204,0.0,0.1,0.0502,google,All-Devices,110.2,1.13,119.52,Night,7,7.5,2026-12-21,2026-12-21,0.02,0.9905,1.13,0,0.885,0.025,0.0502,52,Declining,Semi-Urban,Winter,2026-12-21,2026-08-03T15:45:00,v2.0,Demo
AD_0355,Travel,Desktop,Maharashtra,Carousel,1.33,0.0,1,141,0.0101,0.0,1.33,0.0,0.0,0,0.0271,0.0271,18.0,141,0.0,0.17,0.0409,google,Desktop,0.0,1.33,0.0,Afternoon,1,9.7,2026-12-22,2026-12-22,0.04,-1.0,0.0,0,0.0,0.05,0.0409,107,Mature,Semi-Urban,Fall,2026-12-22,2026-08-03T15:45:00,v2.0,Demo
AD_0356,Gaming,All-Devices,Uttar Pradesh,Video,0.21,23.5,17,1031,0.0167,4.0,3.57,100.23,28.08,1,0.0181,0.0181,45.0,1031,0.17,0.12,0.0224,instagram,All-Devices,26.46,3.57,100.23,Evening,1,14.5,2026-12-23,2026-12-23,0.8,0.9644,3.57,0,0.2801,0.168,0.0224,43,Mature,Semi-Urban,Winter,2026-12-23,2026-08-03T15:45:00,v2.0,Demo
AD_0357,Travel,Mobile,Karnataka,Image,0.69,0.0,8,504,0.0164,0.0,5.52,90.63,16.42,1,0.0145,0.0145,24.0,504,0.0,0.19,0.0496,google,Mobile,17.04,5.52,90.63,Morning,1,20.1,2026-12-24,2026-12-24,0.12,0.9391,5.52,0,0.1812,0.082,0.0496,7,New,Urban,Summer,2026-12-24,2026-08-03T15:45:00,v2.0,Demo
AD_0358,Health,Desktop,Karnataka,Text,1.18,0.0,7,647,0.0118,0.0,8.26,99.07,11.99,1,0.0131,0.0131,57.0,647,0.0,0.19,0.0547,google,Desktop,11.32,8.26,99.07,Night,7,18.7,2026-12-25,2026-12-25,0.05,0.9166,8.26,0,0.1211,0.059,0.0547,117,Declining,Rural,Spring,2026-12-25,2026-08-03T15:45:00,v2.0,Demo
AD_0359,Food,All-Devices,Maharashtra,Video,0.76,21.6,9,559,0.0164,9.3,6.84,57.68,8.43,1,0.0162,0.0162,22.0,559,0.43,0.07,0.0463,google,All-Devices,8.33,6.84,57.68,Morning,1,18.8,2026-12-26,2026-12-26,0.39,0.8814,6.84,0,0.1462,0.297,0.0463,42,Growing,Semi-Urban,Fall,2026-12-26,2026-08-03T15:45:00,v2.0,Demo
AD_0360,Electronics,Mobile,Tamil Nadu,Video,0.51,7.5,11,1256,0.0089,2.4,5.61,0.0,0.0,0,0.0366,0.0366,58.0,1256,0.32,0.05,0.0711,instagram,Mobile,0.0,5.61,0.0,Night,3,11.2,2026-12-27,2026-12-27,0.4,-1.0,0.0,0,0.0,0.205,0.0711,4,Growing,Rural,Winter,2026-12-27,2026-08-03T15:45:00,v2.0,Demo
AD_0361,Gaming,Desktop,Delhi,Video,0.45,20.9,7,435,0.0174,6.1,3.15,0.0,0.0,0,0.0077,0.0077,44.0,435,0.29,0.2,0.0479,facebook,Desktop,0.0,3.15,0.0,Afternoon,6,13.0,2026-12-28,2026-12-28,0.52,-1.0,0.0,0,0.0,0.232,0.0479,69,Declining,Semi-Urban,Spring,2026-12-28,2026-08-03T15:45:00,v2.0,Demo
AD_0362,Gaming,Desktop,Karnataka,Carousel,0.33,0.0,13,454,0.0291,0.0,4.29,0.0,0.0,0,0.034,0.034,18.0,454,0.0,0.19,0.0965,other,Desktop,0.0,4.29,0.0,Afternoon,2,13.6,2026-12-29,2026-12-29,0.44,-1.0,0.0,0,0.0,0.146,0.0965,5,Declining,Urban,Winter,2026-12-29,2026-08-03T15:45:00,v2.0,Demo
AD_0363,Electronics,All-Devices,Karnataka,Text,1.31,0.0,5,295,0.0194,0.0,6.55,50.34,7.69,1,0.0172,0.0172,56.0,295,0.0,0.06,0.0639,facebook,All-Devices,8.14,6.55,50.34,Evening,2,9.2,2026-12-30,2026-12-30,0.07,0.8699,6.55,0,0.1527,0.097,0.0639,75,Declining,Rural,Fall,2026-12-30,2026-08-03T15:45:00,v2.0,Demo
AD_0364,Travel,All-Devices,Tamil Nadu,Image,0.93,0.0,4,791,0.0055,0.0,3.72,79.59,21.4,1,0.0233,0.0233,40.0,791,0.0,0.17,0.0827,other,All-Devices,22.85,3.72,79.59,Evening,4,7.4,2026-12-31,2026-12-31,0.03,0.9533,3.72,0,0.2688,0.027,0.0827,105,Mature,Semi-Urban,Winter,2026-12-31,2026-08-03T15:45:00,v2.0,Demo
AD_0365,Gaming,All-Devices,Tamil Nadu,Carousel,0.25,0.0,12,710,0.0176,0.0,3.0,0.0,0.0,0,0.0328,0.0328,29.0,710,0.0,0.12,0.0198,google,All-Devices,0.0,3.0,0.0,Night,3,20.3,2027-01-01,2027-01-01,0.35,-1.0,0.0,0,0.0,0.088,0.0198,92,Growing,Semi-Urban,Winter,2027-01-01,2026-08-03T15:45:00,v2.0,Demo
AD_0366,Health,Mobile,Uttar Pradesh,Carousel,0.67,0.0,4,699,0.0058,0.0,2.68,0.0,0.0,0,0.036,0.036,50.0,699,0.0,0.09,0.0458,facebook,Mobile,0.0,2.68,0.0,Evening,1,10.4,2027-01-02,2027-01-02,0.04,-1.0,0.0,0,0.0,0.029,0.0458,80,Growing,Semi-Urban,Spring,2027-01-02,2026-08-03T15:45:00,v2.0,Demo
AD_0367,Food,All-Devices,Uttar Pradesh,Carousel,0.65,0.0,50,1496,0.034,0.0,32.5,0.0,0.0,0,0.0171,0.0171,57.0,1496,0.0,0.18,0.0403,other,All-Devices,0.0,32.5,0.0,Evening,1,10.4,2027-01-03,2027-01-03,0.26,-1.0,0.0,0,0.0,0.17,0.0403,41,Growing,Semi-Urban,Summer,2027-01-03,2026-08-03T15:45:00,v2.0,Demo
AD_0368,Electronics,Desktop,Delhi,Video,0.4,37.7,8,950,0.0088,22.2,3.2,55.01,17.19,1,0.0212,0.0212,38.0,950,0.59,0.08,0.0613,instagram,Desktop,16.55,3.2,55.01,Evening,5,8.2,2027-01-04,2027-01-04,0.85,0.9418,3.2,0,0.3125,0.339,0.0613,118,Declining,Urban,Winter,2027-01-04,2026-08-03T15:45:00,v2.0,Demo
AD_0369,Food,Desktop,Delhi,Text,0.74,0.0,2,114,0.0262,0.0,1.48,0.0,0.0,0,0.0195,0.0195,31.0,114,0.0,0.19,0.0875,instagram,Desktop,0.0,1.48,0.0,Evening,5,20.0,2027-01-05,2027-01-05,0.18,-1.0,0.0,0,0.0,0.131,0.0875,94,Mature,Semi-Urban,Fall,2027-01-05,2026-08-03T15:45:00,v2.0,Demo
AD_0370,Gaming,All-Devices,Maharashtra,Carousel,0.6,0.0,37,1086,0.0342,0.0,22.2,88.67,3.99,1,0.0055,0.0055,51.0,1086,0.0,0.08,0.0171,facebook,All-Devices,3.81,22.2,88.67,Afternoon,4,15.1,2027-01-06,2027-01-06,0.29,0.7496,22.2,1,0.045,0.171,0.0171,4,Declining,Semi-Urban,Winter,2027-01-06,2026-08-03T15:45:00,v2.0,Demo
AD_0371,Gaming,All-Devices,Uttar Pradesh,Image,0.61,0.0,7,262,0.0298,0.0,4.27,0.0,0.0,0,0.0154,0.0154,47.0,262,0.0,0.14,0.0165,facebook,All-Devices,0.0,4.27,0.0,Evening,1,16.3,2027-01-07,2027-01-07,0.24,-1.0,0.0,0,0.0,0.149,0.0165,2,New,Urban,Winter,2027-01-07,2026-08-03T15:45:00,v2.0,Demo
AD_0372,Electronics,Tablet,Karnataka,Text,1.15,0.0,7,291,0.026,0.0,8.05,0.0,0.0,0,0.0211,0.0211,55.0,291,0.0,0.08,0.0865,google,Tablet,0.0,8.05,0.0,Afternoon,4,19.8,2027-01-08,2027-01-08,0.11,-1.0,0.0,0,0.0,0.13,0.0865,110,New,Semi-Urban,Summer,2027-01-08,2026-08-03T15:45:00,v2.0,Demo
AD_0373,Health,Desktop,Uttar Pradesh,Image,0.45,0.0,16,542,0.0302,0.0,7.2,0.0,0.0,0,0.0194,0.0194,47.0,542,0.0,0.13,0.0292,facebook,Desktop,0.0,7.2,0.0,Afternoon,3,11.8,2027-01-09,2027-01-09,0.34,-1.0,0.0,0,0.0,0.151,0.0292,67,Growing,Rural,Spring,2027-01-09,2026-08-03T15:45:00,v2.0,Demo
AD_0374,Fashion,Mobile,Karnataka,Text,1.02,0.0,44,1286,0.0345,0.0,44.88,36.0,0.8,1,0.0303,0.0303,28.0,1286,0.0,0.15,0.0702,google,Mobile,0.74,44.88,36.0,Morning,2,15.7,2027-01-10,2027-01-10,0.17,-0.2467,44.88,0,0.0223,0.173,0.0702,114,Declining,Rural,Fall,2027-01-10,2026-08-03T15:45:00,v2.0,Demo
AD_0375,Electronics,Tablet,Tamil Nadu,Image,0.92,0.0,9,387,0.0236,0.0,8.28,0.0,0.0,0,0.0185,0.0185,57.0,387,0.0,0.08,0.0589,google,Tablet,0.0,8.28,0.0,Afternoon,1,7.5,2027-01-11,2027-01-11,0.13,-1.0,0.0,0,0.0,0.118,0.0589,21,New,Semi-Urban,Spring,2027-01-11,2026-08-03T15:45:00,v2.0,Demo
AD_0376,Fashion,All-Devices,Uttar Pradesh,Video,0.92,31.4,4,222,0.0218,15.4,3.68,0.0,0.0,0,0.0221,0.0221,22.0,222,0.49,0.13,0.085,instagram,All-Devices,0.0,3.68,0.0,Afternoon,6,9.6,2027-01-12,2027-01-12,0.38,-1.0,0.0,0,0.0,0.354,0.085,70,New,Urban,Spring,2027-01-12,2026-08-03T15:45:00,v2.0,Demo
AD_0377,Travel,All-Devices,Tamil Nadu,Carousel,1.05,0.0,17,721,0.0238,0.0,17.85,113.93,6.38,1,0.02,0.02,29.0,721,0.0,0.12,0.0213,instagram,All-Devices,5.86,17.85,113.93,Evening,7,18.6,2027-01-13,2027-01-13,0.11,0.8433,17.85,1,0.056,0.119,0.0213,43,Declining,Urban,Spring,2027-01-13,2026-08-03T15:45:00,v2.0,Demo
AD_0378,Fashion,Desktop,Delhi,Image,0.89,0.0,4,213,0.021,0.0,3.56,77.09,21.65,1,0.0309,0.0309,40.0,213,0.0,0.06,0.0217,other,Desktop,23.48,3.56,77.09,Afternoon,3,17.7,2027-01-14,2027-01-14,0.12,0.9538,3.56,1,0.2809,0.105,0.0217,117,Mature,Urban,Winter,2027-01-14,2026-08-03T15:45:00,v2.0,Demo
AD_0379,Health,All-Devices,Delhi,Text,1.34,0.0,12,514,0.0241,0.0,16.08,54.46,3.39,1,0.0352,0.0352,42.0,514,0.0,0.17,0.0601,instagram,All-Devices,3.44,16.08,54.46,Night,1,11.9,2027-01-15,2027-01-15,0.09,0.7047,16.08,1,0.0622,0.12,0.0601,82,Declining,Semi-Urban,Summer,2027-01-15,2026-08-03T15:45:00,v2.0,Demo
AD_0380,Travel,Mobile,Maharashtra,Carousel,1.06,0.0,19,1044,0.0185,0.0,20.14,0.0,0.0,0,0.0236,0.0236,19.0,1044,0.0,0.1,0.0952,instagram,Mobile,0.0,20.14,0.0,Evening,7,12.3,2027-01-16,2027-01-16,0.09,-1.0,0.0,0,0.0,0.092,0.0952,108,Declining,Semi-Urban,Winter,2027-01-16,2026-08-03T15:45:00,v2.0,Demo
AD_0381,Fashion,Desktop,Uttar Pradesh,Carousel,0.89,0.0,6,546,0.0116,0.0,5.34,83.87,15.71,1,0.0326,0.0326,51.0,546,0.0,0.14,0.0473,facebook,Desktop,16.52,5.34,83.87,Evening,6,14.5,2027-01-17,2027-01-17,0.07,0.9363,5.34,0,0.1873,0.058,0.0473,69,Mature,Rural,Fall,2027-01-17,2026-08-03T15:45:00,v2.0,Demo
AD_0382,Travel,All-Devices,Tamil Nadu,Text,1.27,0.0,6,749,0.0086,0.0,7.62,0.0,0.0,0,0.0154,0.0154,33.0,749,0.0,0.13,0.0394,instagram,All-Devices,0.0,7.62,0.0,Evening,5,7.0,2027-01-18,2027-01-18,0.03,-1.0,0.0,0,0.0,0.043,0.0394,9,Growing,Urban,Summer,2027-01-18,2026-08-03T15:45:00,v2.0,Demo
AD_0383,Fashion,Desktop,Karnataka,Image,0.97,0.0,3,444,0.0071,0.0,2.91,0.0,0.0,0,0.0239,0.0239,35.0,444,0.0,0.13,0.0646,other,Desktop,0.0,2.91,0.0,Morning,4,10.4,2027-01-19,2027-01-19,0.04,-1.0,0.0,0,0.0,0.036,0.0646,84,Growing,Semi-Urban,Spring,2027-01-19,2026-08-03T15:45:00,v2.0,Demo
AD_0384,Health,All-Devices,Delhi,Video,0.54,24.1,9,752,0.0129,14.7,4.86,0.0,0.0,0,0.0171,0.0171,52.0,752,0.61,0.07,0.0937,facebook,All-Devices,0.0,4.86,0.0,Evening,5,9.9,2027-01-20,2027-01-20,0.69,-1.0,0.0,0,0.0,0.37,0.0937,28,Growing,Semi-Urban,Summer,2027-01-20,2026-08-03T15:45:00,v2.0,Demo
AD_0385,Fashion,All-Devices,Delhi,Video,0.43,39.5,2,357,0.0064,9.1,0.86,0.0,0.0,0,0.0195,0.0195,34.0,357,0.23,0.11,0.0853,other,All-Devices,0.0,0.86,0.0,Afternoon,2,10.5,2027-01-21,2027-01-21,0.34,-1.0,0.0,0,0.0,0.147,0.0853,26,Mature,Semi-Urban,Fall,2027-01-21,2026-08-03T15:45:00,v2.0,Demo
AD_0386,Fashion,All-Devices,Karnataka,Image,0.36,0.0,5,232,0.022,0.0,1.8,0.0,0.0,0,0.0306,0.0306,20.0,232,0.0,0.12,0.0996,instagram,All-Devices,0.0,1.8,0.0,Night,5,18.3,2027-01-22,2027-01-22,0.31,-1.0,0.0,0,0.0,0.11,0.0996,82,New,Urban,Winter,2027-01-22,2026-08-03T15:45:00,v2.0,Demo
AD_0387,Fashion,Mobile,Tamil Nadu,Carousel,1.36,0.0,9,678,0.0135,0.0,12.24,110.43,9.02,1,0.0359,0.0359,25.0,678,0.0,0.16,0.012,other,Mobile,9.27,12.24,110.43,Evening,1,10.9,2027-01-23,2027-01-23,0.05,0.8892,12.24,0,0.0817,0.068,0.012,83,Mature,Urban,Winter,2027-01-23,2026-08-03T15:45:00,v2.0,Demo
AD_0388,Electronics,Mobile,Tamil Nadu,Carousel,1.11,0.0,16,559,0.0297,0.0,17.76,36.72,2.07,1,0.0093,0.0093,58.0,559,0.0,0.18,0.0202,facebook,Mobile,1.95,17.76,36.72,Evening,6,9.7,2027-01-24,2027-01-24,0.13,0.5163,17.76,1,0.0563,0.148,0.0202,3,Declining,Rural,Spring,2027-01-24,2026-08-03T15:45:00,v2.0,Demo
AD_0389,Electronics,Desktop,Uttar Pradesh,Carousel,1.42,0.0,4,595,0.0072,0.0,5.68,111.7,19.67,1,0.0272,0.0272,21.0,595,0.0,0.13,0.0649,google,Desktop,20.37,5.68,111.7,Night,5,14.1,2027-01-25,2027-01-25,0.03,0.9491,5.68,0,0.1761,0.036,0.0649,73,Mature,Urban,Winter,2027-01-25,2026-08-03T15:45:00,v2.0,Demo
AD_0390,Electronics,All-Devices,Uttar Pradesh,Carousel,0.96,0.0,7,673,0.0118,0.0,6.72,0.0,0.0,0,0.0254,0.0254,33.0,673,0.0,0.06,0.0839,other,All-Devices,0.0,6.72,0.0,Evening,1,19.1,2027-01-26,2027-01-26,0.06,-1.0,0.0,0,0.0,0.059,0.0839,100,New,Semi-Urban,Winter,2027-01-26,2026-08-03T15:45:00,v2.0,Demo
